Month,Year,Sample_Date,Cruise_#,Station+_Code,Station,Depth_(m),Distance_offshore_(nm),Gear,Start_Time,MMED,GoodHaul,Trawling_distance_(km),Lat,Long,Sablefish_juv,CK_subyearling,CK_yearling,Coho_yearling,Study,TemperatureC_3m,AvgOf_Top10mTempC,AvgOf_Top20mTempC
July,2013,########,OS1301,OS130115T1,KR02,51,7,NRT,10:01,MMED Yes; Up,-1,3.064425,41.5833,-124.253,0,0,0,2,SWFSC,,,
July,2013,########,OS1301,OS130114T1,KR01,30,2.7,NRT,7:41,MMED Yes; Up,-1,3.137835,41.5833,-124.158,0,0,0,32,SWFSC,,,
July,2013,########,OS1301,OS130116T1,KR03,82,11,NRT,12:23,MMED Yes; Up,-1,3.176874,41.5833,-124.343,0,0,0,0,SWFSC,,,
July,2013,########,OS1301,OS130120T1,MP03,83,8.9,NRT,11:44,MMED Yes; Up,-1,2.923502,41.35,-124.277,0,0,0,3,SWFSC,,,
July,2013,########,OS1301,OS130121T1,MP04,110,12.9,NRT,14:04,MMED Yes; Up,-1,2.992708,41.35,-124.365,0,0,0,0,SWFSC,,,
July,2013,########,OS1301,OS130122T1,MP05,250,17.9,NRT,16:31,MMED Yes; Up,-1,3.078539,41.35,-124.477,0,0,0,0,SWFSC,,,
July,2013,########,OS1301,OS130119T1,MP02,55,5.5,NRT,9:30,MMED Yes; Up,-1,3.203027,41.35,-124.2,0,2,0,2,SWFSC,,,
July,2013,########,OS1301,OS130118T1,MP01,30,2.9,NRT,7:22,MMED Yes; Up,-1,3.228853,41.35,-124.142,0,3,0,5,SWFSC,,,
July,2013,########,OS1301,OS130126T1,TD01,32,1.7,NRT,15:45,MMED Yes; Up,-1,2.152578,41.0583,-124.19,0,7,0,9,SWFSC,,,
July,2013,########,OS1301,OS130123T1,TD04,260,10.7,NRT,7:59,MMED Yes; Up,-1,3.000079,41.0583,-124.388,0,0,0,0,SWFSC,,,
July,2013,########,OS1301,OS130125T1,TD02,52,3.7,NRT,12:52,MMED Yes; Up,-1,3.090251,41.0583,-124.235,0,5,0,176,SWFSC,,,
July,2013,########,OS1301,OS130124T1,TD03,87,5.7,NRT,10:47,MMED Yes; Up,-1,3.172806,41.0583,-124.278,0,6,0,18,SWFSC,,,
July,2013,########,OS1301,OS130129T1,ER03,700,8.8,NRT,14:21,MMED Yes; Up,-1,2.716923,40.6333,-124.513,0,0,0,0,SWFSC,,,
July,2013,########,OS1301,OS130128T1,ER02,55,5.8,NRT,11:38,MMED Yes; Up,-1,3.055471,40.6333,-124.447,0,0,0,2,SWFSC,,,
July,2013,########,OS1301,OS130127T2,ER01,30,3.4,NRT,9:14,MMED Yes; Up,-1,3.07166,40.6333,-124.393,0,0,0,0,SWFSC,,,
July,2013,########,OS1301,OS130133T1,BF04,400,7.8,NRT,13:51,MMED Yes; Up,-1,2.52596,40.1333,-124.362,0,0,0,0,SWFSC,,,
July,2013,########,OS1301,OS130134T1,BF05,600,12.8,NRT,16:40,MMED Yes; Up,-1,2.855089,40.1333,-124.471,0,0,0,0,SWFSC,,,
July,2013,########,OS1301,OS130132T1,BF03,91,2.8,NRT,11:21,MMED Yes; Up,-1,2.877966,40.1333,-124.253,0,0,0,0,SWFSC,,,
July,2013,########,OS1301,OS130131T1,BF02,55,1.9,NRT,9:18,MMED Yes; Up,-1,3.044796,40.1333,-124.233,0,17,0,9,SWFSC,,,
July,2013,########,OS1301,OS130130T1,BF01,30,1.1,NRT,7:17,MMED Yes; Up,-1,3.106767,40.1333,-124.215,0,11,0,38,SWFSC,,,
July,2013,########,OS1301,OS130137T1,AR03,130,5,NRT,12:24,MMED Yes; Up,-1,2.755607,39.25,-123.893,0,0,0,4,SWFSC,,,
July,2013,########,OS1301,OS130138T1,AR04,420,10,NRT,15:20,MMED Yes; Up,-1,2.775127,39.25,-124,0,0,0,0,SWFSC,,,
July,2013,########,OS1301,OS130135T1,AR01,59,0.8,NRT,7:23,MMED Yes; Up,-1,2.8706,39.25,-123.803,0,0,0,53,SWFSC,,,
July,2013,########,OS1301,OS130136T1,AR02,92,2,NRT,9:31,MMED Yes; Up,-1,3.2487,39.25,-123.829,0,1,0,29,SWFSC,,,
July,2013,########,OS1301,OS130139T1,GP01,35,0.9,NRT,9:39,MMED Yes; Up,-1,2.900598,38.75,-123.545,0,0,0,5,SWFSC,,,
July,2013,########,OS1301,OS130140T1,GP02,55,2,NRT,11:43,MMED Yes; Up,-1,3.014084,38.75,-123.568,0,0,0,6,SWFSC,,,
July,2013,########,OS1301,OS130144T1,FR04,112,9.1,NRT,15:24,MMED Yes; Up,-1,2.61878,38.5,-123.415,0,0,0,4,SWFSC,,,
July,2013,########,OS1301,OS130143T1,FR03,81,4.1,NRT,12:21,MMED Yes; Up,-1,2.782361,38.5,-123.308,0,0,0,34,SWFSC,,,
July,2013,########,OS1301,OS130141T1,FR01,39,1.2,NRT,7:54,MMED Yes; Up,-1,2.8706,38.5,-123.247,0,0,0,51,SWFSC,,,
July,2013,########,OS1301,OS130142T1,FR02,55,1.8,NRT,10:04,MMED Yes; Up,-1,3.04941,38.5,-123.26,0,1,0,23,SWFSC,,,
July,2013,########,OS1301,OS130146T1,GF02,46,11.6,NRT,10:23,MMED Yes; Up,-1,2.641357,37.8417,-122.8,2,0,0,1,SWFSC,,,
July,2013,########,OS1301,OS130148T1,GF04,85,30.2,NRT,15:46,MMED Yes; Up,-1,2.66205,37.8417,-123.193,0,0,0,2,SWFSC,,,
July,2013,########,OS1301,OS130145T1,GF01,28,6.6,NRT,8:17,MMED Yes; Up,-1,2.930491,37.8417,-122.695,0,0,0,5,SWFSC,,,
July,2013,########,OS1301,OS130147T1,GF03,80,22.2,NRT,12:53,MMED Yes; Up,-1,3.109607,37.8417,-123.025,0,0,0,8,SWFSC,,,
July,2013,########,OS1301,OS130152T1,PP03,80,12.2,NRT,10:42,MMED Yes; Up,-1,2.957081,37.5,-122.758,0,0,0,0,SWFSC,,,
July,2013,########,OS1301,OS130154T1,PP05,400,24.2,NRT,15:30,MMED Yes; Up,-1,3.048646,37.5,-123.01,0,0,0,0,SWFSC,,,
July,2013,########,OS1301,OS130153T1,PP04,110,19.2,NRT,12:54,MMED Yes; Up,-1,3.263196,37.5,-122.905,0,0,0,0,SWFSC,,,
July,2013,########,OS1301,OS130155T1,TB01,30,0.8,NRT,10:34,MMED Yes; Up,-1,1.246327,38.1333,-122.972,0,0,0,4,SWFSC,,,
July,2013,########,OS1301,OS130156T1,TB02,58,2.5,NRT,12:17,MMED Yes; Up,-1,1.272917,38.1333,-123.007,0,0,0,0,SWFSC,,,
July,2013,########,OS1301,OS130157T1,TB03,76,7.5,NRT,14:26,MMED Yes; Up,-1,1.81859,38.1333,-123.113,0,0,0,1,SWFSC,,,
July,2013,########,OS1301,OS130158T1,TB04,108,12.5,NRT,16:18,MMED Yes; Up,-1,2.949902,38.1333,-123.22,3,0,0,4,SWFSC,,,
July,2013,7/8/2013,OS1301,OS130101T1,NH05,59,5,NRT,19:08,MMED Yes; Up,-1,1.73162,44.67,-124.17,0,0,0,0,SWFSC,,,
July,2013,7/9/2013,OS1301,OS130104T1,HH03,80,5.9,NRT,12:50,MMED Yes; Up,-1,2.842048,44,-124.275,0,0,0,0,SWFSC,,,
July,2013,7/9/2013,OS1301,OS130103T1,HH02,55,3.2,NRT,10:07,MMED Yes; Up,-1,3.03265,44,-124.212,0,0,0,0,SWFSC,,,
July,2013,7/9/2013,OS1301,OS130102T1,HH01,30,1.4,NRT,7:37,MMED Yes; Up,-1,3.17155,44,-124.171,0,0,0,0,SWFSC,,,
July,2013,7/9/2013,OS1301,OS130105T1,HH04,117,10.9,NRT,16:35,MMED Yes; Up,-1,3.241,44,-124.39,0,0,0,0,SWFSC,,,
July,2014,########,OS1401,OS140111T1,SR04,400,15.6,NRT,16:35,MMED Yes; Down,-1,3.116509,41.9,-124.557,0,0,0,0,SWFSC,,,
July,2014,########,OS1401,OS140112T1,SR05,680,20.6,NRT,19:18,MMED Yes; Down,-1,3.157234,41.9,-124.668,0,0,0,0,SWFSC,,,
July,2014,########,OS1401,OS140110T1,SR03,91,10.6,NRT,13:11,MMED Yes; Down,-1,3.375966,41.9,-124.445,0,0,0,0,SWFSC,,,
July,2014,########,OS1401,OS140108T1,SR01,30,2.9,NRT,7:51,MMED Yes; Down,-1,3.426346,41.9,-124.272,0,0,0,0,SWFSC,,,
July,2014,########,OS1401,OS140109T1,SR02,55,6.6,NRT,10:26,MMED Yes; Down,-1,3.458479,41.9,-124.354,0,1,0,0,SWFSC,,,
July,2014,########,OS1401,OS140116T1,KR04,137,15.4,NRT,15:56,MMED Yes; Down,-1,3.129703,41.5833,-124.442,0,0,0,0,SWFSC,,,
July,2014,########,OS1401,OS140114T1,KR02,51,7,NRT,10:02,MMED Yes; Down,-1,3.241662,41.5833,-124.253,0,0,0,0,SWFSC,,,
July,2014,########,OS1401,OS140115T1,KR03,82,11,NRT,13:08,MMED Yes; Down,-1,3.271215,41.5833,-124.343,0,0,0,0,SWFSC,,,
July,2014,########,OS1401,OS140117T1,KR05,647,20.4,NRT,18:29,MMED Yes; Down,-1,3.399666,41.5833,-124.553,0,0,0,0,SWFSC,,,
July,2014,########,OS1401,OS140113T1,KR01,30,2.7,NRT,7:21,MMED Yes; Down,-1,3.520962,41.5833,-124.158,0,0,0,0,SWFSC,,,
July,2014,########,OS1401,OS140118T1,MP01,30,2.9,NRT,7:15,MMED Yes; Down,-1,3.096852,41.35,-124.142,0,6,0,30,SWFSC,,,
July,2014,########,OS1401,OS140119T1,MP02,55,5.5,NRT,9:27,MMED Yes; Down,-1,3.22509,41.35,-124.2,0,4,0,29,SWFSC,,,
July,2014,########,OS1401,OS140120T1,MP03,83,8.9,NRT,11:45,MMED Yes; Down,-1,3.226819,41.35,-124.277,0,3,0,0,SWFSC,,,
July,2014,########,OS1401,OS140121T1,MP04,110,12.9,NRT,14:06,MMED Yes; Down,-1,3.249296,41.35,-124.365,0,0,0,0,SWFSC,,,
July,2014,########,OS1401,OS140122T1,MP05,250,17.9,NRT,16:27,MMED Yes; Down,-1,3.535725,41.35,-124.477,0,0,0,0,SWFSC,,,
July,2014,########,OS1401,OS140127T1,TD05,650,15.7,NRT,16:10,MMED Yes; Down,-1,2.797176,41.0583,-124.498,0,0,0,0,SWFSC,,,
July,2014,########,OS1401,OS140124T1,TD02,52,3.7,NRT,9:24,MMED Yes; Down,-1,3.038944,41.0583,-124.235,0,0,0,1,SWFSC,,,
July,2014,########,OS1401,OS140126T1,TD04,260,10.7,NRT,13:38,MMED Yes; Down,-1,3.116057,41.0583,-124.388,0,0,0,0,SWFSC,,,
July,2014,########,OS1401,OS140125T1,TD03,87,5.7,NRT,11:25,MMED Yes; Down,-1,3.209503,41.0583,-124.278,0,0,0,0,SWFSC,,,
July,2014,########,OS1401,OS140123T1,TD01,32,1.7,NRT,7:22,MMED Yes; Down,-1,3.528118,41.0583,-124.19,0,1,0,6,SWFSC,,,
July,2014,########,OS1401,OS140131T1,ER04,700,13.8,NRT,14:54,MMED Yes; Down,-1,3.144147,40.6333,-124.623,0,2,0,0,SWFSC,,,
July,2014,########,OS1401,OS140129T1,ER02,55,5.8,NRT,9:47,MMED Yes; Down,-1,3.273848,40.6333,-124.447,0,0,0,0,SWFSC,,,
July,2014,########,OS1401,OS140130T1,ER03,700,8.8,NRT,12:12,MMED Yes; Down,-1,3.291404,40.6333,-124.513,0,0,0,0,SWFSC,,,
July,2014,########,OS1401,OS140128T1,ER01,30,3.4,NRT,7:19,MMED Yes; Down,-1,3.356494,40.6333,-124.393,0,3,0,8,SWFSC,,,
July,2014,########,OS1401,OS140135T1,BF04,400,7.8,NRT,13:54,MMED Yes; Down,-1,3.040965,40.1333,-124.362,0,0,0,0,SWFSC,,,
July,2014,########,OS1401,OS140136T1,BF05,600,12.8,NRT,16:34,MMED Yes; Down,-1,3.141114,40.1333,-124.471,0,0,0,0,SWFSC,,,
July,2014,########,OS1401,OS140132T1,BF01,30,1.1,NRT,7:30,MMED Yes; Down,-1,3.375434,40.1333,-124.215,0,4,0,7,SWFSC,,,
July,2014,########,OS1401,OS140134T1,BF03,91,2.8,NRT,11:29,MMED Yes; Down,-1,3.47779,40.1333,-124.253,0,0,0,0,SWFSC,,,
July,2014,########,OS1401,OS140133T1,BF02,55,1.9,NRT,9:31,MMED Yes; Down,-1,3.604353,40.1333,-124.233,0,2,0,0,SWFSC,,,
July,2014,########,OS1401,OS140138T1,AR02,92,2,NRT,9:28,MMED Yes; Down,-1,3.175109,39.25,-123.829,0,0,0,6,SWFSC,,,
July,2014,########,OS1401,OS140141T1,AR05,720,15,NRT,16:55,MMED Yes; Down,-1,3.270896,39.25,-124.108,0,0,0,0,SWFSC,,,
July,2014,########,OS1401,OS140139T1,AR03,130,5,NRT,11:45,MMED Yes; Down,-1,3.340455,39.25,-123.893,0,0,0,0,SWFSC,,,
July,2014,########,OS1401,OS140140T1,AR04,420,10,NRT,14:20,MMED Yes; Down,-1,3.374104,39.25,-124,0,0,0,0,SWFSC,,,
July,2014,########,OS1401,OS140137T1,AR01,59,0.8,NRT,7:22,MMED Yes; Down,-1,3.678408,39.25,-123.803,0,0,0,1,SWFSC,,,
July,2014,########,OS1401,OS140145T1,GP04,126,9.5,NRT,14:11,MMED Yes; Down,-1,3.143508,38.75,-123.728,0,0,0,0,SWFSC,,,
July,2014,########,OS1401,OS140146T1,GP05,300,14.5,NRT,16:49,MMED Yes; Down,-1,3.213865,38.75,-123.835,0,0,0,0,SWFSC,,,
July,2014,########,OS1401,OS140144T1,GP03,87,4.5,NRT,11:34,MMED Yes; Down,-1,3.308109,38.75,-123.622,0,0,0,7,SWFSC,,,
July,2014,########,OS1401,OS140142T1,GP01,35,0.9,NRT,7:13,MMED Yes; Down,-1,3.331677,38.75,-123.545,0,0,0,3,SWFSC,,,
July,2014,########,OS1401,OS140143T1,GP02,55,2,NRT,9:25,MMED Yes; Down,-1,3.339125,38.75,-123.568,1,0,0,17,SWFSC,,,
July,2014,########,OS1401,OS140148T1,FR02,55,1.8,NRT,9:59,MMED Yes; Down,-1,1.958452,38.5,-123.26,0,0,0,13,SWFSC,,,
July,2014,########,OS1401,OS140151T1,FR05,164,16.1,NRT,18:16,MMED Yes; Down,-1,2.886499,38.5,-123.563,0,0,0,0,SWFSC,,,
July,2014,########,OS1401,OS140147T1,FR01,39,1.2,NRT,7:36,MMED Yes; Down,-1,3.213546,38.5,-123.247,0,0,0,8,SWFSC,,,
July,2014,########,OS1401,OS140150T1,FR04,112,9.1,NRT,15:41,MMED Yes; Down,-1,3.248126,38.5,-123.415,0,0,0,3,SWFSC,,,
July,2014,########,OS1401,OS140149T1,FR03,81,4.1,NRT,12:44,MMED Yes; Down,-1,3.605151,38.5,-123.308,23,0,0,1,SWFSC,,,
July,2014,########,OS1401,OS140153T1,TB02,58,2.5,NRT,8:50,MMED Yes; Down,-1,1.584136,38.1333,-123.007,0,0,0,9,SWFSC,,,
July,2014,########,OS1401,OS140154T1,TB03,76,7.5,NRT,10:35,MMED Yes; Down,-1,1.882056,38.1333,-123.113,0,0,0,5,SWFSC,,,
July,2014,########,OS1401,OS140156T1,TB05,141,17.5,NRT,15:59,MMED Yes; Down,-1,2.440045,38.1333,-123.327,0,0,0,0,SWFSC,,,
July,2014,########,OS1401,OS140155T1,TB04,108,12.5,NRT,13:25,MMED Yes; Down,-1,3.410838,38.1333,-123.22,0,0,0,0,SWFSC,,,
July,2014,########,OS1401,OS140158T1,GF02,46,11.6,NRT,10:20,MMED Yes; Down,-1,2.087036,37.8417,-122.8,0,0,0,2,SWFSC,,,
July,2014,########,OS1401,OS140157T1,GF01,28,6.6,NRT,7:57,MMED Yes; Down,-1,3.015855,37.8417,-122.695,0,0,0,3,SWFSC,,,
July,2014,########,OS1401,OS140159T1,GF03,80,22.2,NRT,13:31,MMED Yes; Down,-1,3.261692,37.8417,-123.025,0,0,0,4,SWFSC,,,
July,2014,########,OS1401,OS140160T1,GF04,85,30.2,NRT,15:20,MMED Yes; Down,-1,3.293718,37.8417,-123.193,0,0,0,0,SWFSC,,,
July,2014,########,OS1401,OS140162T1,PP02,56,5,NRT,9:00,MMED Yes; Down,-1,1.712934,37.5,-122.607,0,0,0,0,SWFSC,,,
July,2014,########,OS1401,OS140164T1,PP04,110,19.2,NRT,15:56,MMED Yes; Down,-1,2.484413,37.5,-122.905,0,0,0,0,SWFSC,,,
July,2014,########,OS1401,OS140163T2,PP03,80,12.2,NRT,13:12,MMED Yes; Down,-1,3.169337,37.5,-122.758,1,0,0,0,SWFSC,,,
July,2014,########,OS1401,OS140165T1,PP05,400,24.2,NRT,18:21,MMED Yes; Down,-1,3.232964,37.5,-123.01,0,0,0,0,SWFSC,,,
July,2014,########,OS1401,OS140166T1,PI01,34,2,NRT,7:57,MMED Yes; Down,-1,1.731713,37.1667,-122.403,0,0,0,0,SWFSC,,,
July,2014,########,OS1401,OS140168T1,PI03,83,6.6,NRT,12:15,MMED Yes; Down,-1,2.287573,37.1667,-122.5,0,0,0,0,SWFSC,,,
July,2014,########,OS1401,OS140170T1,PI05,200,18.2,NRT,16:54,MMED Yes; Down,-1,3.202108,37.1667,-122.743,0,0,0,0,SWFSC,,,
July,2014,########,OS1401,OS140167T1,PI02,55,3.5,NRT,9:59,MMED Yes; Down,-1,3.213546,37.1667,-122.436,0,0,0,0,SWFSC,,,
July,2014,########,OS1401,OS140169T1,PI04,107,13.2,NRT,14:20,MMED Yes; Down,-1,3.244668,37.1667,-122.638,0,0,0,0,SWFSC,,,
July,2014,7/6/2014,OS1401,OS140101T1,HH01,30,1.4,NRT,8:10,MMED Yes; Down,-1,2.642444,44,-124.171,0,1,0,0,SWFSC,,,
July,2014,7/6/2014,OS1401,OS140102T1,HH02,55,3.2,NRT,11:27,MMED Yes; Down,-1,2.88094,44,-124.212,0,0,0,1,SWFSC,,,
July,2014,7/6/2014,OS1401,OS140103T1,HH03,80,5.9,NRT,14:16,MMED Yes; Down,-1,3.048041,44,-124.275,0,0,0,0,SWFSC,,,
July,2014,7/6/2014,OS1401,OS140104T1,HH04,117,10.9,NRT,17:10,MMED Yes; Down,-1,3.203677,44,-124.39,0,0,0,0,SWFSC,,,
July,2014,7/7/2014,OS1401,OS140107T1,FM03,73,7.2,NRT,13:15,MMED Yes; Down,-1,2.979759,43.2167,-124.563,0,0,0,0,SWFSC,,,
July,2014,7/7/2014,OS1401,OS140105T1,FM01,30,1.6,NRT,7:45,MMED Yes; Down,-1,3.092277,43.2167,-124.433,0,0,0,0,SWFSC,,,
July,2014,7/7/2014,OS1401,OS140106T1,FM02,55,3.3,NRT,10:17,MMED Yes; Down,-1,3.23988,43.2167,-124.473,0,0,0,0,SWFSC,,,
June,1998,########,1,061698CR07A,CR07,76.8096,7,NRT,18:30,No MMED,-1,2.119169,46.0825,-124.135,0,13,3,0,JSOES_Regular,14.03,13.56088009,11.95069003
June,1998,########,1,061698CR07B,CR07,54.864,7,NRT,20:35,No MMED,-1,1.623121,46.13383,-124.164,0,1,1,0,JSOES_Regular,14.03,13.56088009,11.95069003
June,1998,########,1,061798CR02,CR02,18.288,2,NRT,13:28,No MMED,-1,2.97538,46.147,-124.028,0,2,1,0,JSOES_Regular,11.3051,10.54146013,9.95663166
June,1998,########,1,061798CR05,CR05,40.2336,5,NRT,15:34,No MMED,-1,3.154185,46.12317,-124.076,0,10,5,0,JSOES_Regular,11.3818,10.28345003,9.474080038
June,1998,########,1,061798CR10,CR10,85.9536,10,NRT,19:31,No MMED,-1,4.277705,46.1375,-124.21,0,23,0,0,JSOES_Regular,13.8304,13.34496002,12.07748003
June,1998,########,1,061798CR15,CR15,109.728,15,NRT,21:15,No MMED,-1,3.119021,46.14,-124.295,0,0,1,0,JSOES_Regular,14.2506,13.75021,12.08762007
June,1998,########,1,061898GH10,GH10,54.864,10,NRT,16:58,No MMED,-1,2.657162,46.983,-124.391,0,0,1,1,JSOES_Regular,13.6386,13.55004005,12.06815495
June,1998,########,1,061898GH16,GH16,84.1248,16,NRT,18:50,No MMED,-1,4.148438,46.98433,-124.545,0,0,1,13,JSOES_Regular,12.9028,12.88681984,12.31435494
June,1998,########,1,061898GH21,GH21,109.728,21,NRT,21:15,No MMED,-1,3.655233,46.96667,-124.661,0,0,0,0,JSOES_Regular,12.8687,12.87154999,12.16627994
June,1998,########,1,061998GH26,GH26,162.7632,26,NRT,6:00,No MMED,-1,3.683146,47.00083,-124.815,0,0,0,0,JSOES_Regular,13.0392,13.04777994,12.33862996
June,1998,########,1,061998WB05,WB05,27.432,5,NRT,18:23,No MMED,-1,3.484893,46.6575,-124.177,0,34,3,0,JSOES_Regular,12.6014,11.89672012,10.49025512
June,1998,########,1,061998WB09,WB09,54.864,9,NRT,16:17,No MMED,-1,3.006038,46.59783,-124.26,0,0,0,0,JSOES_Regular,12.8638,12.45373001,11.58131495
June,1998,########,1,061998WB14,WB14,82.296,14,NRT,14:07,No MMED,-1,3.734178,46.63783,-124.388,0,0,0,0,JSOES_Regular,13.5882,13.56504993,12.36760497
June,1998,########,1,061998WB19,WB19,111.5568,19,NRT,12:20,No MMED,-1,3.329971,46.65,-124.494,0,0,0,0,JSOES_Regular,13.8615,13.81331997,13.11143494
June,1998,########,1,061998WB30,WB30,292.608,30,NRT,9:13,No MMED,-1,3.902892,46.648,-124.778,0,0,0,0,JSOES_Regular,13.4299,13.44801998,13.13239508
June,1998,########,1,062098CR20,CR20,131.6736,20,NRT,6:25,No MMED,-1,3.738987,46.158,-124.444,0,0,1,1,JSOES_Regular,13.9068,13.91339998,12.74129004
June,1998,########,1,062098CR25,CR25,146.304,25,NRT,8:25,No MMED,-1,2.861397,46.13717,-124.549,0,1,0,0,JSOES_Regular,13.9163,13.45908003,11.97667999
June,1998,########,1,062098CR07,CR07,58.5216,7,NRT,11:55,No MMED,-1,3.608553,46.15717,-124.158,0,46,0,0,JSOES_Regular,13.2136,12.17758007,10.85941501
June,1998,########,1,062198CM03,CM03,62.1792,3,NRT,20:55,No MMED,-1,3.004581,45.47417,-124.036,0,0,0,0,JSOES_Regular,9.8153,9.390389919,9.087104893
June,1998,########,1,062298CH01,CH01,25.6032,1,NRT,6:25,No MMED,-1,3.580754,45.0365,-124.035,0,0,0,0,JSOES_Regular,10.0101,9.838920021,9.449765015
June,1998,########,1,062298CH02,CH02,54.864,2,NRT,8:26,No MMED,-1,3.103625,44.9915,-124.078,0,0,0,0,JSOES_Regular,10.1742,9.947569942,9.445830011
June,1998,########,1,062298CH05,CH05,91.44,5,NRT,10:07,No MMED,-1,3.379844,45.028,-124.128,0,0,0,2,JSOES_Regular,10.4061,10.39893999,10.14793496
June,1998,########,1,062298CH10,CH10,151.7904,10,NRT,13:35,No MMED,-1,3.428846,45.01617,-124.247,0,0,1,10,JSOES_Regular,11.9517,11.46058006,10.65510507
June,1998,########,1,062298CH15,CH15,192.024,15,NRT,16:11,No MMED,-1,2.951451,44.9845,-124.353,0,0,0,0,JSOES_Regular,13.2326,12.90827999,11.90283504
June,1998,########,1,062298CH20,CH20,329.184,20,NRT,18:12,No MMED,-1,3.591542,45.0255,-124.452,0,0,0,0,JSOES_Regular,14.1597,13.66633997,12.37443495
June,1998,########,1,062398NH05,NH05,56.6928,5,NRT,16:15,No MMED,-1,3.878924,44.64783,-124.173,0,3,8,7,JSOES_Regular,9.9817,9.866769981,9.436430025
June,1998,########,1,062398NH10A,NH10,80.4672,10,NRT,18:38,No MMED,-1,2.430538,44.65133,-124.288,0,0,0,0,JSOES_Regular,12.2154,11.22311001,10.32504501
June,1998,########,1,062398NH10B,NH10,82.296,10,NRT,19:36,No MMED,-1,2.857016,44.62983,-124.298,0,0,0,0,JSOES_Regular,12.2154,11.22311001,10.32504501
June,1998,########,1,062498CP02,CP02,43.8912,2,NRT,8:40,No MMED,-1,3.288451,44.23033,-124.16,0,0,0,3,JSOES_Regular,10.7829,10.65114994,10.22037497
June,1998,########,1,062498CP03,CP03,53.0352,3,NRT,6:43,No MMED,-1,3.836301,44.23533,-124.198,0,0,1,0,JSOES_Regular,11.8237,11.61935987,10.45384493
June,1998,########,1,062498CP10,CP10,85.9536,10,NRT,11:17,No MMED,-1,3.398828,44.1985,-124.338,0,0,0,0,JSOES_Regular,11.7269,11.72280998,11.47172003
June,1998,########,1,062498CP15,CP15,100.584,15,NRT,13:28,No MMED,-1,3.788797,44.23367,-124.457,0,0,0,0,JSOES_Regular,11.6857,11.07012005,10.22935004
June,1998,########,1,062498CP20,CP20,106.0704,20,NRT,15:35,No MMED,-1,2.713332,44.1975,-124.556,0,0,0,0,JSOES_Regular,13.3719,12.78091002,11.76940503
June,1998,########,1,062498CP25,CP25,106.0704,25,NRT,17:37,No MMED,-1,3.729936,44.23683,-124.699,0,0,0,1,JSOES_Regular,13.0107,12.5138299,11.34366994
June,1998,########,1,062598CM05,CM05,85.9536,5,NRT,6:00,No MMED,-1,4.316438,45.4685,-124.092,0,0,0,0,JSOES_Regular,12.7983,11.38850012,10.56808
June,1999,########,4,061699LP04,LP04,45.72,4,NRT,8:08,No MMED,-1,1.296996,47.87627,-124.744,0,0,14,10,JSOES_Regular,13.3516,12.57825994,11.08431001
June,1999,########,4,061699LP06,LP06,58.5216,6,NRT,5:55,No MMED,-1,3.494164,47.89683,-124.793,0,0,35,1,JSOES_Regular,12.5419,11.45853987,10.40251994
June,1999,########,4,061699LP09,LP09,85.9536,9,NRT,10:00,No MMED,-1,1.517278,47.9005,-124.885,0,0,11,0,JSOES_Regular,11.6991,10.7511301,9.710695028
June,1999,########,4,061699LP12,LP12,109.728,12,NRT,11:56,No MMED,-1,1.279129,47.88935,-124.96,0,0,1,0,JSOES_Regular,13.0041,12.90096998,12.35782499
June,1999,########,4,061699LP17,LP17,137.16,17,NRT,13:51,No MMED,-1,3.302822,47.90263,-125.081,0,0,0,0,JSOES_Regular,12.8026,11.93172998,10.65522504
June,1999,########,4,061699LP22,LP22,190.1952,22,NRT,16:00,No MMED,-1,3.05318,47.89333,-125.191,0,0,0,0,JSOES_Regular,13.3705,12.58838005,11.89358501
June,1999,########,4,061699LP27,LP27,497.4336,27,NRT,18:14,No MMED,-1,3.296941,47.90322,-125.31,0,0,1,0,JSOES_Regular,13.1673,12.99964008,12.0686101
June,1999,########,4,061799GH26,GH26,153.6192,26,NRT,15:49,No MMED,-1,2.794224,47.0108,-124.815,0,0,4,1,JSOES_Regular,13.7917,13.38698997,12.13665495
June,1999,########,4,061799GH31,GH31,175.5648,31,NRT,20:20,No MMED,-1,2.92933,47.00965,-124.924,0,0,1,0,JSOES_Regular,14.4732,13.78584003,12.0866251
June,1999,########,4,061799GH36,GH36,731.52,36,NRT,18:25,No MMED,-1,2.638084,47.00673,-125.039,0,0,0,0,JSOES_Regular,14.616,13.97259007,12.53509498
June,1999,########,4,061799LP09,LP09,87.7824,9,NRT,5:32,No MMED,-1,3.288617,47.88965,-124.88,0,0,20,1,JSOES_Regular,13.1105,12.33800001,10.91489005
June,1999,########,4,061799LP12,LP12,107.8992,12,NRT,7:48,No MMED,-1,2.387572,47.90473,-124.959,0,0,35,3,JSOES_Regular,13.2307,11.21385994,9.900684929
June,1999,########,4,061899GH06,GH06,38.4048,6,NRT,11:57,No MMED,-1,2.879722,47.00195,-124.322,0,2,33,127,JSOES_Regular,14.0639,13.27038002,11.56009493
June,1999,########,4,061899GH10,GH10,58.5216,10,NRT,9:52,No MMED,-1,2.802814,46.97957,-124.423,0,0,3,6,JSOES_Regular,14.9891,14.27161016,11.69870505
June,1999,########,4,061899GH16,GH16,78.6384,16,NRT,7:44,No MMED,-1,3.538152,47.005,-124.548,0,0,5,2,JSOES_Regular,14.1649,13.98225002,12.65051003
